subjid,session,trialno,texpr,validity,pexpr,stimf,sex,id,onset,dur,corr_resp,subj_resp,accuracy,rt
mm_,1,68,ekl,valid,ekl,ekl99m46.avi,9,9m,12.863,3.200,1,,miss,
mm_,1,110,fre,valid,fre,fre99m23.avi,9,9m,16.086,3.200,1,,miss,
mm_,1,148,ekl,invalid,fre,fre99m33.avi,9,9m,19.305,3.200,1,,miss,
mm_,1,69,ekl,valid,ekl,ekl99w16.avi,9,9w,22.462,3.200,1,,miss,
mm_,1,34,fre,invalid,ekl,ekl99m15.avi,9,9m,25.707,3.200,1,,miss,
mm_,1,147,ekl,valid,ekl,ekl99m23.avi,9,9m,28.867,3.200,1,,miss,
mm_,1,160,ekl,invalid,fre,fre99m24.avi,9,9m,32.071,3.200,1,,miss,
mm_,1,28,fre,valid,fre,fre99m10.avi,9,9m,35.280,3.200,1,,miss,
mm_,1,120,fre,valid,fre,fre99m07.avi,9,9m,38.466,3.200,1,,miss,
mm_,1,134,ekl,valid,ekl,ekl99w02.avi,9,9w,41.666,3.200,1,,miss,
mm_,1,144,fre,valid,fre,fre99w04.avi,9,9w,44.863,3.200,1,,miss,
mm_,1,86,ekl,valid,ekl,ekl99m25.avi,9,9m,48.081,3.200,1,,miss,
mm_,1,131,ekl,invalid,fre,fre99m05.avi,9,9m,51.359,3.200,1,,miss,
mm_,1,47,ekl,valid,ekl,ekl99m21.avi,9,9m,54.510,3.200,1,,miss,
mm_,1,135,ekl,valid,ekl,ekl99m36.avi,9,9m,57.699,3.200,1,,miss,
mm_,1,30,ekl,valid,ekl,ekl99w61.avi,9,9w,60.869,3.200,1,,miss,
mm_,1,122,ekl,invalid,fre,fre99m23.avi,9,9m,64.053,3.200,1,,miss,
mm_,1,8,fre,valid,fre,fre99m21.avi,9,9m,67.264,3.200,1,,miss,
mm_,1,22,ekl,valid,ekl,ekl99w26.avi,9,9w,70.470,3.200,1,,miss,
mm_,1,106,ekl,valid,ekl,ekl99m03.avi,9,9m,73.653,3.200,1,,miss,
mm_,1,90,ekl,valid,ekl,ekl99w01.avi,9,9w,76.876,3.200,1,,miss,
mm_,1,136,ekl,valid,ekl,ekl99w12.avi,9,9w,80.058,3.200,1,,miss,
mm_,1,150,fre,valid,fre,fre99w26.avi,9,9w,83.368,3.200,1,,miss,
mm_,1,81,ekl,valid,ekl,ekl99m30.avi,9,9m,86.476,3.200,1,,miss,
mm_,1,42,fre,invalid,ekl,ekl99m33.avi,9,9m,89.721,3.200,1,,miss,
mm_,1,37,ekl,valid,ekl,ekl99m20.avi,9,9m,92.876,3.200,1,,miss,
mm_,1,3,ekl,valid,ekl,ekl99w16.avi,9,9w,96.055,3.200,1,,miss,
mm_,1,44,ekl,valid,ekl,ekl99w57.avi,9,9w,99.354,3.200,1,,miss,
mm_,1,128,fre,valid,fre,fre99m10.avi,9,9m,102.454,3.200,1,,miss,
mm_,1,57,fre,valid,fre,fre99m46.avi,9,9m,105.703,3.200,1,,miss,
mm_,1,145,ekl,valid,ekl,ekl99m24.avi,9,9m,108.878,3.200,1,,miss,
mm_,1,80,ekl,valid,ekl,ekl99m28.avi,9,9m,112.067,3.200,1,,miss,
mm_,1,113,ekl,valid,ekl,ekl99w12.avi,9,9w,115.806,3.200,1,,miss,
mm_,1,59,fre,valid,fre,fre99w26.avi,9,9w,120.033,3.200,1,,miss,
mm_,1,92,ekl,valid,ekl,ekl99m07.avi,9,9m,121.681,3.200,1,,miss,
mm_,1,9,ekl,valid,ekl,ekl99m28.avi,9,9m,124.855,3.200,1,,miss,
mm_,1,73,ekl,valid,ekl,ekl99w19.avi,9,9w,128.070,3.200,1,,miss,
mm_,1,17,ekl,valid,ekl,ekl99m05.avi,9,9m,131.468,3.200,1,,miss,
mm_,1,104,ekl,valid,ekl,ekl99m21.avi,9,9m,134.454,3.200,1,,miss,
mm_,1,51,ekl,invalid,fre,fre99m23.avi,9,9m,137.656,3.200,1,,miss,
mm_,1,158,ekl,valid,ekl,ekl99m09.avi,9,9m,140.864,3.200,1,,miss,
mm_,1,102,fre,valid,fre,fre99w01.avi,9,9w,144.065,3.200,1,,miss,
mm_,1,132,fre,valid,fre,fre99m46.avi,9,9m,147.254,3.200,1,,miss,
mm_,1,118,ekl,invalid,fre,fre99m21.avi,9,9m,150.455,3.200,1,,miss,
mm_,1,50,fre,invalid,ekl,ekl99m36.avi,9,9m,153.656,3.200,1,,miss,
mm_,1,141,fre,invalid,ekl,ekl99m21.avi,9,9m,156.852,3.200,1,,miss,
mm_,1,66,fre,valid,fre,fre99w04.avi,9,9w,160.053,3.200,1,,miss,
mm_,1,95,ekl,valid,ekl,ekl99w08.avi,9,9w,163.355,3.200,1,,miss,
mm_,1,18,ekl,valid,ekl,ekl99m24.avi,9,9m,166.454,3.200,1,,miss,
mm_,1,97,fre,valid,fre,fre99m24.avi,9,9m,169.656,3.200,1,,miss,
mm_,1,146,fre,valid,fre,fre99w12.avi,9,9w,172.870,3.200,1,,miss,
mm_,1,109,fre,invalid,ekl,ekl99m05.avi,9,9m,176.056,3.200,1,,miss,
mm_,1,123,ekl,invalid,fre,fre99m47.avi,9,9m,179.261,3.200,1,,miss,
mm_,1,13,fre,valid,fre,fre99w08.avi,9,9w,182.472,3.200,1,,miss,
mm_,1,24,fre,valid,fre,fre99w32.avi,9,9w,185.669,3.200,1,,miss,
mm_,1,20,fre,valid,fre,fre99m28.avi,9,9m,188.869,3.200,1,,miss,
mm_,1,138,ekl,invalid,fre,fre99m28.avi,9,9m,192.054,3.200,1,,miss,
mm_,1,43,fre,valid,fre,fre99w57.avi,9,9w,195.328,3.200,1,,miss,
mm_,1,143,ekl,valid,ekl,ekl99w32.avi,9,9w,198.482,3.200,1,,miss,
mm_,1,152,ekl,invalid,fre,fre99m47.avi,9,9m,201.653,3.200,1,,miss,
mm_,1,10,ekl,valid,ekl,ekl99w18.avi,9,9w,204.928,3.200,1,,miss,
mm_,1,60,fre,valid,fre,fre99w57.avi,9,9w,208.055,3.200,1,,miss,
mm_,1,67,fre,valid,fre,fre99w27.avi,9,9w,211.320,3.200,1,,miss,
mm_,1,79,ekl,valid,ekl,ekl99m46.avi,9,9m,214.456,3.200,1,,miss,
mm_,1,85,fre,valid,fre,fre99m30.avi,9,9m,217.684,3.200,1,,miss,
mm_,1,39,ekl,valid,ekl,ekl99m21.avi,9,9m,220.855,3.200,1,,miss,
mm_,1,142,fre,valid,fre,fre99w61.avi,9,9w,224.069,3.200,1,,miss,
mm_,1,77,fre,valid,fre,fre99m15.avi,9,9m,227.527,3.200,1,,miss,
mm_,1,76,ekl,invalid,fre,fre99m21.avi,9,9m,230.453,3.200,1,,miss,
mm_,1,19,ekl,valid,ekl,ekl99m25.avi,9,9m,233.656,3.200,1,,miss,
mm_,1,23,fre,invalid,ekl,ekl99m09.avi,9,9m,237.109,3.200,1,,miss,
mm_,1,129,ekl,valid,ekl,ekl99w32.avi,9,9w,241.211,3.200,1,,miss,
mm_,1,41,fre,invalid,ekl,ekl99m09.avi,9,9m,243.255,3.200,1,,miss,
mm_,1,117,ekl,valid,ekl,ekl99w58.avi,9,9w,246.473,3.200,1,,miss,
mm_,1,5,fre,valid,fre,fre99w02.avi,9,9w,249.705,3.200,1,,miss,
mm_,1,54,fre,invalid,ekl,ekl99m24.avi,9,9m,252.853,3.200,1,,miss,
mm_,1,52,ekl,invalid,fre,fre99m07.avi,9,9m,256.056,3.200,1,,miss,
mm_,1,155,ekl,valid,ekl,ekl99m10.avi,9,9m,259.513,3.200,1,,miss,
mm_,1,35,ekl,valid,ekl,ekl99w14.avi,9,9w,262.454,3.200,1,,miss,
mm_,1,119,fre,valid,fre,fre99w61.avi,9,9w,265.655,3.200,1,,miss,
mm_,1,156,fre,invalid,ekl,ekl99m24.avi,9,9m,268.855,3.200,1,,miss,
mm_,1,127,ekl,valid,ekl,ekl99m47.avi,9,9m,272.072,3.200,1,,miss,
mm_,1,78,ekl,valid,ekl,ekl99m15.avi,9,9m,275.253,3.200,1,,miss,
mm_,1,87,fre,valid,fre,fre99w37.avi,9,9w,278.475,3.200,1,,miss,
mm_,1,94,fre,valid,fre,fre99m05.avi,9,9m,281.653,3.200,1,,miss,
mm_,1,49,fre,invalid,ekl,ekl99m09.avi,9,9m,284.853,3.200,1,,miss,
mm_,1,137,fre,valid,fre,fre99w31.avi,9,9w,288.090,3.200,1,,miss,
mm_,1,63,ekl,valid,ekl,ekl99w32.avi,9,9w,291.255,3.200,1,,miss,
mm_,1,16,ekl,invalid,fre,fre99m07.avi,9,9m,294.455,3.200,1,,miss,
mm_,1,130,fre,valid,fre,fre99m03.avi,9,9m,297.673,3.200,1,,miss,
mm_,1,70,ekl,invalid,fre,fre99m23.avi,9,9m,300.853,3.200,1,,miss,
mm_,1,55,ekl,invalid,fre,fre99m28.avi,9,9m,304.054,3.200,1,,miss,
mm_,1,126,ekl,valid,ekl,ekl99w27.avi,9,9w,307.689,3.200,1,,miss,
mm_,1,111,fre,valid,fre,fre99m24.avi,9,9m,310.452,3.200,1,,miss,
mm_,1,1,fre,valid,fre,fre99m47.avi,9,9m,313.654,3.200,1,,miss,
mm_,1,74,ekl,valid,ekl,ekl99m46.avi,9,9m,316.854,3.200,1,,miss,
mm_,1,7,fre,valid,fre,fre99w56.avi,9,9w,320.099,3.200,1,,miss,
mm_,1,115,fre,valid,fre,fre99m25.avi,9,9m,323.383,3.200,1,,miss,
mm_,1,89,ekl,valid,ekl,ekl99m33.avi,9,9m,326.480,3.200,1,,miss,
mm_,1,21,fre,invalid,ekl,ekl99m36.avi,9,9m,329.653,3.200,1,,miss,
mm_,1,4,ekl,valid,ekl,ekl99w37.avi,9,9w,332.857,3.200,1,,miss,
mm_,1,40,fre,valid,fre,fre99w19.avi,9,9w,336.082,3.200,1,,miss,
mm_,1,38,ekl,valid,ekl,ekl99w58.avi,9,9w,339.286,3.200,1,,miss,
mm_,1,72,fre,valid,fre,fre99m23.avi,9,9m,342.453,3.200,1,,miss,
mm_,1,82,ekl,valid,ekl,ekl99w56.avi,9,9w,345.697,3.200,1,,miss,
mm_,1,31,fre,invalid,ekl,ekl99m71.avi,9,9m,348.875,3.200,1,,miss,
mm_,1,65,ekl,invalid,fre,fre99m09.avi,9,9m,352.061,3.200,1,,miss,
mm_,1,93,ekl,valid,ekl,ekl99w31.avi,9,9w,355.331,3.200,1,,miss,
mm_,1,139,fre,invalid,ekl,ekl99m47.avi,9,9m,358.830,3.200,1,,miss,
mm_,1,56,fre,valid,fre,fre99m09.avi,9,9m,362.189,3.200,1,,miss,
mm_,1,108,fre,valid,fre,fre99w14.avi,9,9w,366.335,3.200,1,,miss,
mm_,1,64,fre,valid,fre,fre99m05.avi,9,9m,368.068,3.200,1,,miss,
mm_,1,98,fre,valid,fre,fre99w61.avi,9,9w,372.028,3.200,1,,miss,
mm_,1,53,fre,invalid,ekl,ekl99m24.avi,9,9m,374.454,3.200,1,,miss,
mm_,1,159,fre,invalid,ekl,ekl99m38.avi,9,9m,377.675,3.200,1,,miss,
mm_,1,33,fre,valid,fre,fre99m20.avi,9,9m,380.942,3.200,1,,miss,
mm_,1,107,fre,valid,fre,fre99m28.avi,9,9m,384.053,3.200,1,,miss,
mm_,1,32,fre,valid,fre,fre99w27.avi,9,9w,387.254,3.200,1,,miss,
mm_,1,116,ekl,valid,ekl,ekl99m71.avi,9,9m,390.463,3.200,1,,miss,
mm_,1,25,ekl,valid,ekl,ekl99m38.avi,9,9m,393.653,3.200,1,,miss,
mm_,1,153,ekl,invalid,fre,fre99m24.avi,9,9m,396.852,3.200,1,,miss,
mm_,1,61,fre,valid,fre,fre99m71.avi,9,9m,400.087,3.200,1,,miss,
mm_,1,84,ekl,invalid,fre,fre99m49.avi,9,9m,403.286,3.200,1,,miss,
mm_,1,101,fre,invalid,ekl,ekl99m20.avi,9,9m,406.452,3.200,1,,miss,
mm_,1,26,ekl,valid,ekl,ekl99m36.avi,9,9m,409.653,3.200,1,,miss,
mm_,1,46,ekl,valid,ekl,ekl99m05.avi,9,9m,412.854,3.200,1,,miss,
mm_,1,121,ekl,invalid,fre,fre99m46.avi,9,9m,416.052,3.200,1,,miss,
mm_,1,6,ekl,valid,ekl,ekl99w18.avi,9,9w,419.359,3.200,1,,miss,
mm_,1,125,ekl,valid,ekl,ekl99m71.avi,9,9m,422.454,3.200,1,,miss,
mm_,1,83,fre,invalid,ekl,ekl99m23.avi,9,9m,425.655,3.200,1,,miss,
mm_,1,100,ekl,valid,ekl,ekl99w04.avi,9,9w,428.868,3.200,1,,miss,
mm_,1,45,fre,valid,fre,fre99w32.avi,9,9w,432.052,3.200,1,,miss,
mm_,1,27,fre,invalid,ekl,ekl99m20.avi,9,9m,435.254,3.200,1,,miss,
mm_,1,149,ekl,valid,ekl,ekl99w04.avi,9,9w,438.453,3.200,1,,miss,
mm_,1,91,fre,valid,fre,fre99w18.avi,9,9w,441.675,3.200,1,,miss,
mm_,1,2,ekl,valid,ekl,ekl99w27.avi,9,9w,444.868,3.200,1,,miss,
mm_,1,58,fre,valid,fre,fre99w01.avi,9,9w,448.080,3.200,1,,miss,
mm_,1,154,fre,invalid,ekl,ekl99m05.avi,9,9m,451.259,3.200,1,,miss,
mm_,1,48,fre,valid,fre,fre99w37.avi,9,9w,454.451,3.200,1,,miss,
mm_,1,29,ekl,valid,ekl,ekl99w37.avi,9,9w,457.679,3.200,1,,miss,
mm_,1,151,fre,valid,fre,fre99w22.avi,9,9w,460.864,3.200,1,,miss,
mm_,1,124,ekl,invalid,fre,fre99m71.avi,9,9m,464.054,3.200,1,,miss,
mm_,1,88,ekl,valid,ekl,ekl99w22.avi,9,9w,467.265,3.200,1,,miss,
mm_,1,105,fre,valid,fre,fre99m49.avi,9,9m,470.524,3.200,1,,miss,
mm_,1,12,fre,valid,fre,fre99m33.avi,9,9m,473.697,3.200,1,,miss,
mm_,1,133,ekl,valid,ekl,ekl99w02.avi,9,9w,476.864,3.200,1,,miss,
mm_,1,99,ekl,valid,ekl,ekl99m49.avi,9,9m,480.422,3.200,1,,miss,
mm_,1,96,fre,valid,fre,fre99w18.avi,9,9w,483.273,3.200,1,,miss,
mm_,1,140,fre,valid,fre,fre99w27.avi,9,9w,486.454,3.200,1,,miss,
mm_,1,11,fre,valid,fre,fre99m23.avi,9,9m,489.656,3.200,1,,miss,
mm_,1,114,fre,valid,fre,fre99m33.avi,9,9m,493.321,3.200,1,,miss,
mm_,1,71,fre,valid,fre,fre99m47.avi,9,9m,496.053,3.200,1,,miss,
mm_,1,14,fre,valid,fre,fre99w16.avi,9,9w,499.262,3.200,1,,miss,
mm_,1,112,fre,invalid,ekl,ekl99m15.avi,9,9m,502.455,3.200,1,,miss,
mm_,1,75,fre,valid,fre,fre99m38.avi,9,9m,505.669,3.200,1,,miss,
mm_,1,36,fre,valid,fre,fre99m36.avi,9,9m,508.868,3.200,1,,miss,
subjid,session,block,trialno,texpr,validity,pexpr,stimf,sex,id,onset,dur,corr_resp,subj_resp,accuracy,rt
mm_,1,emo_fac,11,fre,valid,fre,fre99w37.avi,9,9w,0.062,3.200,1,,miss,
mm_,1,emo_fac,4,fre,valid,fre,fre99w18.avi,9,9w,3.312,3.200,1,,miss,
mm_,1,emo_fac,114,ekl,valid,ekl,ekl99w14.avi,9,9w,6.563,3.200,1,,miss,
mm_,1,emo_fac,13,ekl,valid,ekl,ekl99w12.avi,9,9w,9.669,3.200,1,,miss,
mm_,1,emo_fac,26,ekl,valid,ekl,ekl99w61.avi,9,9w,12.863,3.200,1,,miss,
mm_,1,emo_fac,148,ekl,valid,ekl,ekl99w27.avi,9,9w,16.065,3.200,1,,miss,
mm_,1,emo_fac,41,ekl,valid,ekl,ekl99w37.avi,9,9w,19.268,3.200,1,,miss,
mm_,1,emo_fac,55,ekl,valid,ekl,ekl99m36.avi,9,9m,22.464,3.200,1,,miss,
mm_,1,emo_fac,15,ekl,invalid,fre,fre99m71.avi,9,9m,25.668,3.200,1,,miss,
mm_,1,emo_fac,108,fre,valid,fre,fre99w31.avi,9,9w,28.990,3.200,1,,miss,
mm_,1,emo_fac,8,fre,valid,fre,fre99w57.avi,9,9w,32.064,3.200,1,,miss,
mm_,1,emo_fac,107,ekl,invalid,fre,fre99m09.avi,9,9m,35.268,3.200,1,,miss,
mm_,1,emo_fac,56,fre,valid,fre,fre99w08.avi,9,9w,38.469,3.200,1,,miss,
mm_,1,emo_fac,121,fre,invalid,ekl,ekl99m10.avi,9,9m,41.673,3.200,1,,miss,
mm_,1,emo_fac,25,fre,valid,fre,fre99m49.avi,9,9m,44.871,3.200,1,,miss,
mm_,1,emo_fac,105,fre,valid,fre,fre99m24.avi,9,9m,48.070,3.200,1,,miss,
mm_,1,emo_fac,159,ekl,valid,ekl,ekl99m05.avi,9,9m,51.259,3.200,1,,miss,
mm_,1,emo_fac,98,ekl,valid,ekl,ekl99w02.avi,9,9w,54.464,3.200,1,,miss,
mm_,1,emo_fac,132,ekl,valid,ekl,ekl99w12.avi,9,9w,57.652,3.200,1,,miss,
mm_,1,emo_fac,38,fre,valid,fre,fre99m25.avi,9,9m,60.871,3.200,1,,miss,
mm_,1,emo_fac,21,ekl,valid,ekl,ekl99m20.avi,9,9m,64.075,3.200,1,,miss,
mm_,1,emo_fac,130,fre,valid,fre,fre99w37.avi,9,9w,67.253,3.200,1,,miss,
mm_,1,emo_fac,84,ekl,valid,ekl,ekl99m07.avi,9,9m,70.460,3.200,1,,miss,
mm_,1,emo_fac,100,ekl,valid,ekl,ekl99m24.avi,9,9m,73.668,3.200,1,,miss,
mm_,1,emo_fac,93,fre,valid,fre,fre99m30.avi,9,9m,76.866,3.200,1,,miss,
mm_,1,emo_fac,42,fre,valid,fre,fre99w56.avi,9,9w,80.066,3.200,1,,miss,
mm_,1,emo_fac,109,ekl,valid,ekl,ekl99m25.avi,9,9m,83.272,3.200,1,,miss,
mm_,1,emo_fac,74,ekl,valid,ekl,ekl99w22.avi,9,9w,86.470,3.200,1,,miss,
mm_,1,emo_fac,83,fre,valid,fre,fre99m28.avi,9,9m,89.676,3.200,1,,miss,
mm_,1,emo_fac,39,ekl,invalid,fre,fre99m46.avi,9,9m,92.860,3.200,1,,miss,
mm_,1,emo_fac,146,fre,valid,fre,fre99m20.avi,9,9m,96.097,3.200,1,,miss,
mm_,1,emo_fac,129,ekl,invalid,fre,fre99m49.avi,9,9m,99.253,3.200,1,,miss,
mm_,1,emo_fac,30,fre,valid,fre,fre99m36.avi,9,9m,102.453,3.200,1,,miss,
mm_,1,emo_fac,48,ekl,valid,ekl,ekl99w12.avi,9,9w,105.652,3.200,1,,miss,
mm_,1,emo_fac,111,ekl,valid,ekl,ekl99w04.avi,9,9w,108.866,3.200,1,,miss,
mm_,1,emo_fac,95,fre,valid,fre,fre99m10.avi,9,9m,112.063,3.200,1,,miss,
mm_,1,emo_fac,81,ekl,invalid,fre,fre99m25.avi,9,9m,115.253,3.200,1,,miss,
mm_,1,emo_fac,157,ekl,invalid,fre,fre99m47.avi,9,9m,118.457,3.200,1,,miss,
mm_,1,emo_fac,69,fre,valid,fre,fre99w31.avi,9,9w,121.658,3.200,1,,miss,
mm_,1,emo_fac,149,fre,valid,fre,fre99w61.avi,9,9w,124.877,3.200,1,,miss,
mm_,1,emo_fac,57,ekl,valid,ekl,ekl99m36.avi,9,9m,128.055,3.200,1,,miss,
mm_,1,emo_fac,89,ekl,invalid,fre,fre99m07.avi,9,9m,131.277,3.200,1,,miss,
mm_,1,emo_fac,124,ekl,valid,ekl,ekl99w58.avi,9,9w,134.477,3.200,1,,miss,
mm_,1,emo_fac,97,ekl,valid,ekl,ekl99w18.avi,9,9w,137.670,3.200,1,,miss,
mm_,1,emo_fac,6,fre,valid,fre,fre99m24.avi,9,9m,140.852,3.200,1,,miss,
mm_,1,emo_fac,34,fre,valid,fre,fre99w16.avi,9,9w,144.071,3.200,1,,miss,
mm_,1,emo_fac,80,fre,invalid,ekl,ekl99m38.avi,9,9m,147.263,3.200,1,,miss,
mm_,1,emo_fac,45,fre,invalid,ekl,ekl99m38.avi,9,9m,150.453,3.200,1,,miss,
mm_,1,emo_fac,40,ekl,valid,ekl,ekl99m20.avi,9,9m,153.653,3.200,1,,miss,
mm_,1,emo_fac,49,fre,invalid,ekl,ekl99m09.avi,9,9m,156.871,3.200,1,,miss,
mm_,1,emo_fac,14,ekl,valid,ekl,ekl99w61.avi,9,9w,160.054,3.200,1,,miss,
mm_,1,emo_fac,53,fre,valid,fre,fre99w61.avi,9,9w,163.255,3.200,1,,miss,
mm_,1,emo_fac,67,ekl,valid,ekl,ekl99w26.avi,9,9w,166.515,3.200,1,,miss,
mm_,1,emo_fac,104,fre,invalid,ekl,ekl99m10.avi,9,9m,169.653,3.200,1,,miss,
mm_,1,emo_fac,17,ekl,valid,ekl,ekl99w56.avi,9,9w,172.866,3.200,1,,miss,
mm_,1,emo_fac,102,fre,valid,fre,fre99m46.avi,9,9m,176.053,3.200,1,,miss,
mm_,1,emo_fac,36,ekl,valid,ekl,ekl99m21.avi,9,9m,179.271,3.200,1,,miss,
mm_,1,emo_fac,1,ekl,valid,ekl,ekl99w31.avi,9,9w,182.468,3.200,1,,miss,
mm_,1,emo_fac,87,fre,valid,fre,fre99w04.avi,9,9w,185.667,3.200,1,,miss,
mm_,1,emo_fac,66,ekl,valid,ekl,ekl99m30.avi,9,9m,188.869,3.200,1,,miss,
mm_,1,emo_fac,147,fre,valid,fre,fre99m33.avi,9,9m,192.068,3.200,1,,miss,
mm_,1,emo_fac,65,ekl,valid,ekl,ekl99w08.avi,9,9w,195.271,3.200,1,,miss,
mm_,1,emo_fac,126,fre,valid,fre,fre99m07.avi,9,9m,198.453,3.200,1,,miss,
mm_,1,emo_fac,68,fre,valid,fre,fre99w27.avi,9,9w,201.673,3.200,1,,miss,
mm_,1,emo_fac,77,fre,valid,fre,fre99w37.avi,9,9w,204.853,3.200,1,,miss,
mm_,1,emo_fac,61,fre,valid,fre,fre99m33.avi,9,9m,208.056,3.200,1,,miss,
mm_,1,emo_fac,134,fre,valid,fre,fre99m38.avi,9,9m,211.272,3.200,1,,miss,
mm_,1,emo_fac,20,ekl,valid,ekl,ekl99w37.avi,9,9w,214.452,3.200,1,,miss,
mm_,1,emo_fac,73,fre,valid,fre,fre99m09.avi,9,9m,217.656,3.200,1,,miss,
mm_,1,emo_fac,128,fre,invalid,ekl,ekl99m15.avi,9,9m,220.874,3.200,1,,miss,
mm_,1,emo_fac,113,fre,valid,fre,fre99m25.avi,9,9m,224.052,3.200,1,,miss,
mm_,1,emo_fac,85,ekl,invalid,fre,fre99m03.avi,9,9m,227.272,3.200,1,,miss,
mm_,1,emo_fac,72,fre,invalid,ekl,ekl99m24.avi,9,9m,230.456,3.200,1,,miss,
mm_,1,emo_fac,142,fre,valid,fre,fre99w08.avi,9,9w,233.653,3.200,1,,miss,
mm_,1,emo_fac,141,ekl,valid,ekl,ekl99m15.avi,9,9m,236.853,3.200,1,,miss,
mm_,1,emo_fac,18,fre,invalid,ekl,ekl99m21.avi,9,9m,240.053,3.200,1,,miss,
mm_,1,emo_fac,135,ekl,valid,ekl,ekl99m46.avi,9,9m,243.694,3.200,1,,miss,
mm_,1,emo_fac,51,fre,valid,fre,fre99m09.avi,9,9m,246.453,3.200,1,,miss,
mm_,1,emo_fac,140,fre,valid,fre,fre99m36.avi,9,9m,249.653,3.200,1,,miss,
mm_,1,emo_fac,79,fre,valid,fre,fre99w12.avi,9,9w,252.869,3.200,1,,miss,
mm_,1,emo_fac,16,fre,invalid,ekl,ekl99m38.avi,9,9m,256.053,3.200,1,,miss,
mm_,1,emo_fac,43,ekl,invalid,fre,fre99m47.avi,9,9m,259.254,3.200,1,,miss,
mm_,1,emo_fac,122,fre,valid,fre,fre99w32.avi,9,9w,262.460,3.200,1,,miss,
mm_,1,emo_fac,63,fre,valid,fre,fre99w04.avi,9,9w,265.653,3.200,1,,miss,
mm_,1,emo_fac,71,ekl,invalid,fre,fre99m71.avi,9,9m,268.857,3.200,1,,miss,
mm_,1,emo_fac,152,ekl,valid,ekl,ekl99m20.avi,9,9m,272.054,3.200,1,,miss,
mm_,1,emo_fac,112,ekl,invalid,fre,fre99m21.avi,9,9m,275.267,3.200,1,,miss,
mm_,1,emo_fac,91,ekl,invalid,fre,fre99m20.avi,9,9m,278.453,3.200,1,,miss,
mm_,1,emo_fac,101,ekl,invalid,fre,fre99m49.avi,9,9m,281.653,3.200,1,,miss,
mm_,1,emo_fac,44,ekl,valid,ekl,ekl99m23.avi,9,9m,284.867,3.200,1,,miss,
mm_,1,emo_fac,9,fre,invalid,ekl,ekl99m03.avi,9,9m,288.053,3.200,1,,miss,
mm_,1,emo_fac,123,fre,invalid,ekl,ekl99m71.avi,9,9m,291.272,3.200,1,,miss,
mm_,1,emo_fac,59,ekl,valid,ekl,ekl99m09.avi,9,9m,294.453,3.200,1,,miss,
mm_,1,emo_fac,70,ekl,valid,ekl,ekl99w19.avi,9,9w,297.668,3.200,1,,miss,
mm_,1,emo_fac,138,ekl,valid,ekl,ekl99w18.avi,9,9w,300.859,3.200,1,,miss,
mm_,1,emo_fac,145,ekl,valid,ekl,ekl99w01.avi,9,9w,304.064,3.200,1,,miss,
mm_,1,emo_fac,75,fre,valid,fre,fre99m07.avi,9,9m,307.255,3.200,1,,miss,
mm_,1,emo_fac,131,ekl,invalid,fre,fre99m15.avi,9,9m,310.469,3.200,1,,miss,
mm_,1,emo_fac,58,fre,valid,fre,fre99w14.avi,9,9w,313.664,3.200,1,,miss,
mm_,1,emo_fac,50,fre,valid,fre,fre99m15.avi,9,9m,316.852,3.200,1,,miss,
mm_,1,emo_fac,118,fre,valid,fre,fre99w56.avi,9,9w,320.055,3.200,1,,miss,
mm_,1,emo_fac,133,fre,valid,fre,fre99m20.avi,9,9m,323.254,3.200,1,,miss,
mm_,1,emo_fac,78,fre,valid,fre,fre99m05.avi,9,9m,326.471,3.200,1,,miss,
mm_,1,emo_fac,52,ekl,valid,ekl,ekl99w56.avi,9,9w,329.654,3.200,1,,miss,
mm_,1,emo_fac,27,ekl,invalid,fre,fre99m47.avi,9,9m,332.856,3.200,1,,miss,
mm_,1,emo_fac,64,ekl,invalid,fre,fre99m46.avi,9,9m,336.055,3.200,1,,miss,
mm_,1,emo_fac,115,ekl,valid,ekl,ekl99m49.avi,9,9m,339.261,3.200,1,,miss,
mm_,1,emo_fac,62,fre,valid,fre,fre99w22.avi,9,9w,342.469,3.200,1,,miss,
mm_,1,emo_fac,151,fre,invalid,ekl,ekl99m47.avi,9,9m,345.661,3.200,1,,miss,
mm_,1,emo_fac,150,fre,valid,fre,fre99m47.avi,9,9m,348.852,3.200,1,,miss,
mm_,1,emo_fac,160,ekl,valid,ekl,ekl99m38.avi,9,9m,352.053,3.200,1,,miss,
mm_,1,emo_fac,86,fre,valid,fre,fre99w08.avi,9,9w,355.253,3.200,1,,miss,
mm_,1,emo_fac,99,fre,valid,fre,fre99w02.avi,9,9w,358.510,3.200,1,,miss,
mm_,1,emo_fac,3,ekl,valid,ekl,ekl99m25.avi,9,9m,361.653,3.200,1,,miss,
mm_,1,emo_fac,2,fre,valid,fre,fre99m71.avi,9,9m,365.258,3.200,1,,miss,
mm_,1,emo_fac,7,ekl,valid,ekl,ekl99m10.avi,9,9m,368.053,3.200,1,,miss,
mm_,1,emo_fac,103,fre,valid,fre,fre99w22.avi,9,9w,371.253,3.200,1,,miss,
mm_,1,emo_fac,110,ekl,valid,ekl,ekl99w16.avi,9,9w,374.565,3.200,1,,miss,
mm_,1,emo_fac,143,ekl,valid,ekl,ekl99w02.avi,9,9w,377.653,3.200,1,,miss,
